CASE_ID,FARM_ID,region,regname,respondent,Sex,Age,highest_Degree,Farm_area(ha),respondant_region,resident_type
4771120,251,Central,Vinnytsia,,,,,945,Vinnytska Oblast,Village
5010246,7545,Central,Vinnytsia,,,,,380,Vinnytska Oblast,Town 20 - 49 000 inhabitants
4810238,4709,Central,Vinnytsia,,,,,2,Vinnytska Oblast,City 100-499 000 inhabitants
4819467,1057,Central,Vinnytsia,,,,,327,Vinnytska Oblast,Village
4890720,7076,Central,Vinnytsia,,,,,13,Vinnytska Oblast,Urban-type settlement (SMT)
4903235,6361,Central,Vinnytsia,,,,,3,Vinnytska Oblast,Village
4780047,1484,Central,Vinnytsia,,,,,2500,Vinnytska Oblast,Village
4987364,9814,Central,Vinnytsia,Manager without any relationship to owner,Female,57,"Secondary special, incomplete higher (technical school, college)",2318,Vinnytska Oblast,Village
4992109,9264,Central,Vinnytsia,,,,,90,Vinnytska Oblast,Village
4757560,4324,Central,Vinnytsia,,,,,120,Vinnytska Oblast,Village
4905042,5481,Central,Vinnytsia,,,,,118,Vinnytska Oblast,Village
5027130,7283,Central,Vinnytsia,,,,,240,Vinnytska Oblast,Village
4779250,3331,Central,Vinnytsia,,,,,84,Vinnytska Oblast,Town up to 20 000 inhabitants
4920354,5333,Central,Vinnytsia,,,,,90,Vinnytska Oblast,Village
4850288,1315,Central,Vinnytsia,,,,,81,Vinnytska Oblast,Village
4914463,6464,Central,Vinnytsia,,,,,102,Vinnytska Oblast,Town up to 20 000 inhabitants
4801648,4519,Central,Vinnytsia,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),101,Vinnytska Oblast,City 100-499 000 inhabitants
6460584,11516,Central,Vinnytsia,Manager without any relationship to owner,Female,37,Base higher (bachelor degree),743,Vinnytska Oblast,Village
4807045,2758,Central,Vinnytsia,,,,,50,Vinnytska Oblast,Urban-type settlement (SMT)
4777861,760,Central,Vinnytsia,,,,,900,Vinnytska Oblast,Village
4905172,5887,Central,Vinnytsia,,,,,59,Vinnytska Oblast,Village
6379246,7504,Central,Vinnytsia,Manager without any relationship to owner,Female,60,Higher (master degree or PhD),1000,Vinnytska Oblast,Village
4805650,4909,Central,Vinnytsia,,,,,2,Vinnytska Oblast,Village
5022475,2627,Central,Vinnytsia,Manager without any relationship to owner,Male,33,Higher (master degree or PhD),800,Vinnytska Oblast,Village
4893175,1105,Central,Vinnytsia,,,,,107,Vinnytska Oblast,Village
4818280,821,Central,Vinnytsia,,,,,6,Vinnytska Oblast,Village
4916550,3790,Central,Vinnytsia,,,,,95,Vinnytska Oblast,Village
5017904,2606,Central,Vinnytsia,Manager without any relationship to owner,Female,35,Higher (master degree or PhD),,Vinnytska Oblast,Village
6462345,1199,Central,Vinnytsia,,,,,124,Vinnytska Oblast,Village
4917371,6685,Central,Vinnytsia,,,,,2,Vinnytska Oblast,Village
4892634,4884,Central,Vinnytsia,,,,,2840,Vinnytska Oblast,Village
4764918,1167,Central,Vinnytsia,,,,,70,Vinnytska Oblast,Urban-type settlement (SMT)
4793501,4011,Central,Vinnytsia,,,,,93,Vinnytska Oblast,Village
4830243,3043,Central,Vinnytsia,Manager without any relationship to owner,Female,65,Higher (master degree or PhD),90,Vinnytska Oblast,Urban-type settlement (SMT)
4793456,98,Central,Vinnytsia,,,,,90,Vinnytska Oblast,Village
4933002,4386,Central,Vinnytsia,,,,,50,Vinnytska Oblast,Village
4984632,7548,Central,Vinnytsia,Manager without any relationship to owner,Female,27,Higher (master degree or PhD),1100,Vinnytska Oblast,Village
6400108,11599,Central,Vinnytsia,Manager without any relationship to owner,Male,49,Higher (master degree or PhD),53,Vinnytska Oblast,City 100-499 000 inhabitants
4920262,6287,Central,Vinnytsia,,,,,380,Vinnytska Oblast,City 100-499 000 inhabitants
4794490,3784,Central,Vinnytsia,,,,,1000,Vinnytska Oblast,Village
4873244,4313,Central,Vinnytsia,,,,,9,Vinnytska Oblast,Urban-type settlement (SMT)
4992312,9108,Central,Vinnytsia,,,,,50,Vinnytska Oblast,Urban-type settlement (SMT)
4985345,10048,Central,Vinnytsia,,,,,4,Vinnytska Oblast,Village
4852442,4103,Central,Vinnytsia,Manager without any relationship to owner,Male,36,Higher (master degree or PhD),137,Vinnytska Oblast,Town up to 20 000 inhabitants
4914184,6507,Central,Vinnytsia,,,,,51,Vinnytska Oblast,Village
4894093,3825,Central,Vinnytsia,,,,,20,Vinnytska Oblast,Village
5026579,10327,Central,Vinnytsia,,,,,1,Vinnytska Oblast,Village
4942998,5339,Central,Vinnytsia,Manager without any relationship to owner,Female,29,Higher (master degree or PhD),480,Vinnytska Oblast,Village
4846479,2543,Central,Vinnytsia,,,,,28,Vinnytska Oblast,Village
4883552,6338,Central,Vinnytsia,,,,,1,Vinnytska Oblast,Village
6381855,11310,Central,Vinnytsia,,,,,,Vinnytska Oblast,Village
4932184,6556,Central,Vinnytsia,Manager without any relationship to owner,Female,53,Higher (master degree or PhD),343,Vinnytska Oblast,Village
4796816,1921,Central,Vinnytsia,Manager without any relationship to owner,Female,58,Base higher (bachelor degree),50,Vinnytska Oblast,City 500 000 + inhabitants
4823252,4343,Central,Vinnytsia,,,,,3,Vinnytska Oblast,Village
4920126,6530,Central,Vinnytsia,,,,,1,Vinnytska Oblast,Village
4794406,4527,Central,Vinnytsia,,,,,30,Vinnytska Oblast,Urban-type settlement (SMT)
4780103,3428,Central,Vinnytsia,,,,,350,Vinnytska Oblast,Village
4838348,2860,Central,Vinnytsia,,,,,60,Vinnytska Oblast,Village
4754819,355,Central,Vinnytsia,Manager without any relationship to owner,Female,55,"Secondary special, incomplete higher (technical school, college)",550,Vinnytska Oblast,Village
4844198,2024,Central,Vinnytsia,,,,,8,Vinnytska Oblast,Village
4914313,5259,Central,Vinnytsia,Manager without any relationship to owner,Male,37,Higher (master degree or PhD),481,Vinnytska Oblast,Village
4898803,1308,Central,Vinnytsia,,,,,120,Vinnytska Oblast,Village
4994365,7781,Central,Vinnytsia,,,,,264,Vinnytska Oblast,Village
4763340,2794,Central,Vinnytsia,Manager without any relationship to owner,Male,59,Higher (master degree or PhD),850,Vinnytska Oblast,Town up to 20 000 inhabitants
4797906,4246,Central,Vinnytsia,,,,,3,Vinnytska Oblast,Village
4823381,1956,Central,Vinnytsia,,,,,120,Vinnytska Oblast,Village
4966577,4629,Central,Vinnytsia,,,,,92,Vinnytska Oblast,Village
4818607,2062,Central,Vinnytsia,,,,,118,Vinnytska Oblast,Town up to 20 000 inhabitants
4904879,5106,West,Volyn,Manager without any relationship to owner,Female,25,Higher (master degree or PhD),113,Volynska Oblast,Village
4914627,9,West,Volyn,,,,,48,Volynska Oblast,Village
4901358,7102,West,Volyn,,,,,4,Volynska Oblast,Village
6452526,9424,West,Volyn,Manager without any relationship to owner,Female,38,Higher (master degree or PhD),6000,Volynska Oblast,City 100-499 000 inhabitants
4862547,3920,West,Volyn,Manager without any relationship to owner,Female,48,Higher (master degree or PhD),800,Volynska Oblast,Town 20 - 49 000 inhabitants
5041215,8240,West,Volyn,Manager without any relationship to owner,Male,34,Higher (master degree or PhD),1800,Volynska Oblast,Village
4792976,2428,West,Volyn,,,,,130,Volynska Oblast,Village
4844838,2457,West,Volyn,,,,,1,Volynska Oblast,Village
4992636,8322,West,Volyn,Manager without any relationship to owner,Female,62,"Secondary special, incomplete higher (technical school, college)",1537,Volynska Oblast,Town 50 - 99 000 inhabitants
4935468,3281,West,Volyn,Relative of owner but not household member,Female,53,"Secondary special, incomplete higher (technical school, college)",87,Volynska Oblast,Village
4758382,1104,West,Volyn,,,,,100,Volynska Oblast,Village
5017407,3639,West,Volyn,,,,,1,Volynska Oblast,Village
5048745,951,West,Volyn,Manager without any relationship to owner,Female,47,Higher (master degree or PhD),58,Volynska Oblast,Village
4929034,5595,West,Volyn,,,,,50,Volynska Oblast,Village
4768097,3697,West,Volyn,,,,,10,Volynska Oblast,Village
4807891,2837,West,Volyn,,,,,17,Volynska Oblast,Village
4825874,3524,West,Volyn,,,,,62,Volynska Oblast,Village
4949246,8782,West,Volyn,,,,,3,Volynska Oblast,Village
4854857,4992,West,Volyn,,,,,2,Volynska Oblast,Village
4936666,4079,West,Volyn,,,,,2,Volynska Oblast,Village
4791005,4474,West,Volyn,,,,,2,Volynska Oblast,City 100-499 000 inhabitants
4850842,3163,West,Volyn,,,,,100,Volynska Oblast,Village
4979464,10366,West,Volyn,Manager without any relationship to owner,Male,37,Higher (master degree or PhD),7300,Volynska Oblast,City 100-499 000 inhabitants
4967169,9759,West,Volyn,,,,,3,Volynska Oblast,Village
4799397,681,West,Volyn,,,,,120,Volynska Oblast,Village
4759204,664,West,Volyn,,,,,12,Volynska Oblast,Village
4890490,7105,West,Volyn,,,,,0,Volynska Oblast,Village
4797954,3194,West,Volyn,,,,,400,Volynska Oblast,Village
4797822,3368,West,Volyn,,,,,2,Volynska Oblast,Town 20 - 49 000 inhabitants
4808119,3567,West,Volyn,,,,,15,Volynska Oblast,Village
4977266,9319,West,Volyn,,,,,107,Volynska Oblast,Village
4919790,5661,West,Volyn,,,,,60,Volynska Oblast,Village
4850843,3359,West,Volyn,,,,,2,Volynska Oblast,Village
4900746,210,West,Volyn,Manager without any relationship to owner,Female,30,Higher (master degree or PhD),800,Volynska Oblast,Urban-type settlement (SMT)
4765515,2820,West,Volyn,,,,,5,Volynska Oblast,Village
4966260,5144,West,Volyn,,,,,500,Volynska Oblast,Village
4794736,4533,West,Volyn,,,,,5,Volynska Oblast,Village
4862977,4595,West,Volyn,,,,,9,Volynska Oblast,Village
4767922,2622,West,Volyn,,,,,68,Volynska Oblast,Village
4959327,5072,West,Volyn,Relative of owner but not household member,Female,51,Higher (master degree or PhD),96,Volynska Oblast,Village
6375872,10685,West,Volyn,,,,,7,Volynska Oblast,Village
4918976,3423,West,Volyn,Manager without any relationship to owner,Female,32,Higher (master degree or PhD),1500,Volynska Oblast,City 100-499 000 inhabitants
4899397,590,West,Volyn,Manager without any relationship to owner,Female,37,Higher (master degree or PhD),203,Volynska Oblast,Village
4760577,4248,West,Volyn,,,,,5,Volynska Oblast,Urban-type settlement (SMT)
4786847,4780,West,Volyn,,,,,2,Volynska Oblast,Village
5047831,4290,West,Volyn,Manager without any relationship to owner,Female,63,Higher (master degree or PhD),1370,Volynska Oblast,Urban-type settlement (SMT)
4920236,6854,West,Volyn,,,,,5,Volynska Oblast,Village
4880923,5742,West,Volyn,,,,,6,Volynska Oblast,Village
5021381,7748,West,Volyn,Manager without any relationship to owner,Female,40,Higher (master degree or PhD),500,Volynska Oblast,Village
4810439,3264,West,Volyn,,,,,8,Volynska Oblast,Village
4939070,5134,West,Volyn,,,,,90,Volynska Oblast,Village
4818598,2521,West,Volyn,,,,,200,Volynska Oblast,Village
4768602,909,West,Volyn,,,,,5,Volynska Oblast,Village
4794460,540,West,Volyn,,,,,4,Volynska Oblast,Village
4884506,6532,West,Volyn,,,,,2,Volynska Oblast,Village
4896272,5016,West,Volyn,,,,,2,Volynska Oblast,Town up to 20 000 inhabitants
4848557,4492,West,Volyn,Manager without any relationship to owner,Male,39,Higher (master degree or PhD),119,Volynska Oblast,Village
4965562,5924,West,Volyn,,,,,120,Volynska Oblast,Village
4798639,3925,West,Volyn,Manager without any relationship to owner,Male,48,Higher (master degree or PhD),2100,Volynska Oblast,Urban-type settlement (SMT)
6299248,11605,West,Volyn,Manager without any relationship to owner,Female,37,Higher (master degree or PhD),3000,Volynska Oblast,Town 20 - 49 000 inhabitants
4968307,7272,West,Volyn,,,,,6,Volynska Oblast,Village
4874431,4593,West,Volyn,,,,,67,Volynska Oblast,Village
4881139,6724,West,Volyn,,,,,5,Volynska Oblast,Village
4889713,1949,West,Volyn,,,,,300,Volynska Oblast,Village
4801969,3219,West,Volyn,,,,,500,Volynska Oblast,Village
4931765,5853,West,Volyn,,,,,4,Volynska Oblast,Village
4861350,4825,West,Volyn,,,,,4,Volynska Oblast,Village
4920479,6665,West,Volyn,,,,,4,Volynska Oblast,Village
4848376,2940,West,Volyn,,,,,8,Volynska Oblast,Village
4783211,1981,West,Volyn,,,,,300,Volynska Oblast,City 100-499 000 inhabitants
4894439,6778,West,Volyn,,,,,4,Volynska Oblast,Village
6388354,10310,West,Volyn,Manager without any relationship to owner,Male,43,Higher (master degree or PhD),5000,Volynska Oblast,Village
4800248,1613,West,Volyn,,,,,35,Volynska Oblast,Urban-type settlement (SMT)
4924435,6828,West,Volyn,,,,,250,Volynska Oblast,Urban-type settlement (SMT)
4896681,5591,West,Volyn,,,,,2,Volynska Oblast,Town up to 20 000 inhabitants
4798174,4630,West,Volyn,,,,,67,Volynska Oblast,Village
4943628,3902,West,Volyn,,,,,10,Volynska Oblast,Village
4968850,9975,West,Volyn,Manager without any relationship to owner,Female,62,Higher (master degree or PhD),860,Volynska Oblast,Village
4943970,2048,West,Volyn,Manager without any relationship to owner,Male,47,"Secondary special, incomplete higher (technical school, college)",900,Volynska Oblast,Village
4813322,4025,West,Volyn,,,,,100,Volynska Oblast,Village
4998631,6591,West,Volyn,Manager without any relationship to owner,Female,32,Higher (master degree or PhD),354,Volynska Oblast,City 100-499 000 inhabitants
4912139,6374,West,Volyn,,,,,91,Volynska Oblast,Village
4790836,4197,West,Zakarpatie,,,,,2,Zakarpatska Oblast,Village
4961952,7132,West,Zakarpatie,Relative of owner but not household member,Male,31,Higher (master degree or PhD),476,Zakarpatska Oblast,City 100-499 000 inhabitants
4794723,1822,West,Zakarpatie,,,,,150,Zakarpatska Oblast,City 500 000 + inhabitants
4900997,3260,West,Zakarpatie,Manager without any relationship to owner,Male,31,Higher (master degree or PhD),100,Zakarpatska Oblast,Village
4881488,233,West,Zakarpatie,Manager without any relationship to owner,Male,41,Higher (master degree or PhD),94,Zakarpatska Oblast,Urban-type settlement (SMT)
4861720,3051,West,Zakarpatie,,,,,80,Zakarpatska Oblast,City 100-499 000 inhabitants
4908811,5043,West,Zakarpatie,,,,,100,Zakarpatska Oblast,Village
4947685,8218,West,Zakarpatie,Manager without any relationship to owner,Female,51,Higher (master degree or PhD),1000,Zakarpatska Oblast,City 100-499 000 inhabitants
4855956,1282,Southern,Zaporozhje,,,,,2300,Zaporizka Oblast,Village
4793561,2198,Southern,Zaporozhje,Relative of owner but not household member,Male,34,Higher (master degree or PhD),130,Zaporizka Oblast,Village
4933083,5277,Southern,Zaporozhje,Relative of owner but not household member,Female,49,"Secondary special, incomplete higher (technical school, college)",530,Zaporizka Oblast,Village
4993480,7541,Southern,Zaporozhje,Manager without any relationship to owner,Female,30,Higher (master degree or PhD),7500,Zaporizka Oblast,Town up to 20 000 inhabitants
4914237,5274,Southern,Zaporozhje,,,,,120,Zaporizka Oblast,Village
6296278,11526,Southern,Zaporozhje,Manager without any relationship to owner,Female,31,Higher (master degree or PhD),32000,Zaporizka Oblast,Town up to 20 000 inhabitants
4803396,3128,Southern,Zaporozhje,,,,,120,Zaporizka Oblast,City 500 000 + inhabitants
4961573,6628,Southern,Zaporozhje,,,,,10,Zaporizka Oblast,Village
5005441,3242,Southern,Zaporozhje,Relative of owner but not household member,Male,29,Higher (master degree or PhD),50,Zaporizka Oblast,Urban-type settlement (SMT)
6287187,11386,Southern,Zaporozhje,Manager without any relationship to owner,Female,53,Higher (master degree or PhD),1000,Zaporizka Oblast,Urban-type settlement (SMT)
4959614,5065,Southern,Zaporozhje,,,,,250,Zaporizka Oblast,City 100-499 000 inhabitants
4794108,1910,Southern,Zaporozhje,,,,,70,Zaporizka Oblast,Village
5008999,10575,Southern,Zaporozhje,Manager without any relationship to owner,Male,45,Higher (master degree or PhD),10000,Zaporizka Oblast,City 100-499 000 inhabitants
4910467,6843,Southern,Zaporozhje,,,,,64,Zaporizka Oblast,Village
6288867,11335,Southern,Zaporozhje,,,,,2000,Zaporizka Oblast,Village
4899129,2465,Southern,Zaporozhje,,,,,40,Zaporizka Oblast,Village
4906193,6813,Southern,Zaporozhje,,,,,70,Zaporizka Oblast,Village
4826947,4260,Southern,Zaporozhje,Relative of owner but not household member,Female,34,Higher (master degree or PhD),69,Zaporizka Oblast,Village
4795136,3985,Central,Zhytomyr,,,,,60,Zhytomyrska Oblast,Village
4757888,639,Central,Zhytomyr,,,,,957,Zhytomyrska Oblast,Village
4831216,1491,Central,Zhytomyr,Manager without any relationship to owner,Male,45,Higher (master degree or PhD),1200,Zhytomyrska Oblast,Village
4794754,167,Central,Zhytomyr,,,,,1200,Zhytomyrska Oblast,Village
4916704,7091,Central,Zhytomyr,,,,,268,Zhytomyrska Oblast,Village
4993951,10229,Central,Zhytomyr,Manager without any relationship to owner,Female,38,Higher (master degree or PhD),1037,Zhytomyrska Oblast,Village
4774468,786,Central,Zhytomyr,,,,,750,Zhytomyrska Oblast,Town up to 20 000 inhabitants
4860495,1085,Central,Zhytomyr,,,,,130,Zhytomyrska Oblast,Village
5002659,3415,Central,Zhytomyr,Manager without any relationship to owner,Female,49,"Vocational school (PTU, lyceum)",653,Zhytomyrska Oblast,Village
4959869,6450,Central,Zhytomyr,,,,,10,Zhytomyrska Oblast,Village
4906057,6931,Central,Zhytomyr,,,,,64,Zhytomyrska Oblast,Village
4948479,8490,Central,Zhytomyr,,,,,104,Zhytomyrska Oblast,Village
4961665,7215,Central,Zhytomyr,,,,,10,Zhytomyrska Oblast,Village
4952067,11190,Central,Zhytomyr,,,,,54,Zhytomyrska Oblast,Village
4867921,4252,Central,Zhytomyr,,,,,100,Zhytomyrska Oblast,Urban-type settlement (SMT)
4925645,6167,Central,Zhytomyr,,,,,40,Zhytomyrska Oblast,Village
4913636,6574,Central,Zhytomyr,,,,,55,Zhytomyrska Oblast,Town up to 20 000 inhabitants
4999307,6214,Central,Zhytomyr,,,,,106,Zhytomyrska Oblast,Village
4917166,5518,Central,Zhytomyr,,,,,337,Zhytomyrska Oblast,Urban-type settlement (SMT)
4864178,1334,Central,Zhytomyr,,,,,119,Zhytomyrska Oblast,Village
4767716,159,Central,Zhytomyr,,,,,129,Zhytomyrska Oblast,Village
4893187,4183,Central,Zhytomyr,,,,,15,Zhytomyrska Oblast,Village
6394155,491,Central,Zhytomyr,Manager without any relationship to owner,Male,46,Higher (master degree or PhD),721,Zhytomyrska Oblast,Village
6297748,11340,Central,Zhytomyr,Other (specify),Female,60,Higher (master degree or PhD),74,Zhytomyrska Oblast,Village
