CASE_ID,FARM_ID,fulltime_worker_22,parttime_worker_22,employees_22,fulltime_worker_21,partime_worker_21,employees_21,lease_price(per ha),lease_land,sell_land,buy_land,max_buy_price,tractor_value,unit,tractor_and_equip,agri_equip,unit,caws,pigs,credit_applied,credit_recieved,last_credit_year,credit_amount,unit,interest_rate,working_capital_invest,public_social_support_21,support_amount_21,relative_support_21,relative_amount_21,public_social_support_22,support_amount_22,relative_support_22,relative_amount_22,monetary_assistance_22,monetary_amount(UAH),technical_assistance,government,ngo,other_farmers,int_org,private_supplier,require_technical_assistance,kind_of_assistance_1,assistance_provider,kind_of_assistance_2,assistance2_provider,relative/neighbour_support,support_amount,country_situation_before_war,country_situation_now,personal_before_war,personal_now,s3_q14c_1,s3_q14c_2,s3_q14c_3,s3_q14c_4,s3_q14c_5,s3_q14c_8,s3_q14c_9,s3_q14c_6,s3_q14c_7,govt_1,govt_2,govt_3,govt_4,govt_5
4825889,3569,1,0,2,1,0,1,3000,Yes,No,Yes,60000,2000000,UAH,,1500000,UAH,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,13000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,DO NOT NEED ASSISTANCE,,No,,7,4,7,5,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No
4857567,2626,0,0,8,0,0,12,2000,Yes,No,Yes,,4200000,UAH,,4000000,UAH,0,0,Yes,Yes,2022,999000,UAH,18,Yes,No,,No,,Yes,20 000 - 40 000 UAH,No,,Yes,6500,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,No,,5,,5,5,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes
4828286,1470,0,2,0,0,3,0,3000,Yes,No,No,,200000,UAH,,2000000,UAH,0,0,No,Yes,2012,5000,UAH,,Yes,No,,No,,No,,No,,Yes,6500,No,,,,,,,Getting credit,,,,No,,7,3,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6298623,11318,1,0,0,1,0,0,4500,Yes,No,Yes,60000,0,,,0,,0,15,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,No,,No,,Yes,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,500000,7,3,9,4,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No
4798677,4988,0,2,0,0,2,0,0,Yes,Yes,Yes,,0,,,0,,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,1 - Very Bad,5,,,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes
4886697,5002,1,0,0,1,0,0,5500,Yes,No,Yes,60000,18000,USD,,50000,UAH,0,0,Yes,No,,,,,,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,200000,8,5,7,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4798052,295,1,1,2,1,1,1,5000,Yes,No,Yes,60000,800000,UAH,,200000,UAH,0,0,Yes,Yes,2022,500000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,8,2,8,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4757673,2821,0,0,4,0,0,4,2897,No,No,Yes,55000,12836000,UAH,,10050000,UAH,0,0,Yes,Yes,2019,300000,UAH,16,Yes,No,,,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,8,2,9,2,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes
5022658,2482,2,0,0,2,0,0,5000,Yes,No,Yes,40000,,,,,,0,2,No,No,,,,,,No,,No,,No,,No,,Yes,2200,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,4,7,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4764329,334,1,0,18,1,0,14,4600,Yes,No,Yes,60000,10000000,UAH,,9000000,UAH,0,0,Yes,Yes,2018,25000000,UAH,17,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,7,2,7,3,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4994114,8642,5,3,0,5,3,1,5000,No,No,No,,7000000,UAH,,20000000,UAH,0,0,No,Yes,2000,20000,UAH,18,Yes,No,,No,,No,,Yes,More than 60 000 UAH,No,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,No,,8,4,6,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4794766,3433,1,0,2,1,0,2,0,Yes,No,Yes,,20000,USD,,10000,USD,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,7,2,7,2,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
4852681,1047,1,1,2,1,1,2,305,Yes,Yes,No,,400000,UAH,,0,,0,0,No,No,,,,,,No,,No,,No,,No,,Yes,162000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Trainings related to doing business or management,Government,No,,7,1 - Very Bad,7,1 - Very Bad,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes
4993805,8286,3,0,1,3,0,1,4000,Yes,No,,,1000000,UAH,,3000000,UAH,0,0,Yes,Yes,2022,1000000,UAH,,Yes,No,,No,,No,,No,,Yes,,No,,,,,,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,No,,5,1 - Very Bad,7,3,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
4954731,8790,3,3,0,3,3,0,3000,Yes,No,Yes,35000,2000000,UAH,,1000000,UAH,0,0,Yes,Yes,2019,1400000,UAH,7,Yes,Yes,20 000 - 40 000 UAH,No,,No,,No,,No,,Yes,No,No,No,No,No,Rather agree,DO NOT NEED ASSISTANCE,,,,Yes,,5,1 - Very Bad,8,2,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4777923,536,2,2,0,2,4,0,4500,No,No,Yes,50000,700000,UAH,,1000000,UAH,0,0,Yes,Yes,2021,150000,UAH,7,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,7,2,8,5,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes
4793397,1230,1,0,0,1,0,0,3500,Yes,No,Yes,30000,0,,,,,0,0,Yes,Yes,2020,300000,UAH,0,Yes,Yes,,No,,Yes,,No,,No,,No,,,,,,,,,,,Yes,,8,2,9,2,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4940590,3900,1,1,1,1,1,1,,Yes,No,,,200000,UAH,,,,0,0,Yes,Yes,2022,200000,UAH,12,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,Yes,No,Yes,Yes,No,No,,Getting credit,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,No,,,,4,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4986370,8084,3,,0,3,3,0,,No,No,No,,,,,,,0,0,Yes,Yes,2020,400000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,6,2,1 - Very Bad,2,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes
4762647,4521,3,0,0,3,0,0,0,Yes,No,Yes,40000,6000,USD,,20000,UAH,2,5,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Getting credit,Government,No,,8,5,8,4,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4967250,5944,2,0,2,2,0,2,5000,Yes,No,Yes,60000,0,,,100000,USD,0,0,Yes,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,Yes,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,10000,8,4,8,4,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes
4833977,814,1,0,1,1,0,1,4000,Yes,No,Yes,,4000,USD,,,,0,0,Yes,Yes,2021,400000,UAH,7,Yes,No,,No,,No,,No,,No,,Yes,No,No,Yes,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Getting credit,Government,No,,8,5,8,5,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes
4756547,815,2,0,0,1,0,0,3500,Yes,No,Yes,70000,15000,USD,,9000,USD,0,0,Yes,Yes,2021,350000,UAH,0,Yes,No,,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,Other assistance (SPECIFY),Government,Yes,100000,10 - Very Good,3,10 - Very Good,5,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No
4999292,10155,,,,,,,5000,Yes,No,Yes,,12000000,UAH,,,,0,0,Yes,Yes,2022,172000000,UAH,,Yes,,,,,,,,,,,No,,,,,,,Getting credit,Government,,,Yes,300000,8,4,8,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4796348,949,1,0,20,1,0,22,1200,No,No,No,,5000000,UAH,,20000000,UAH,73,0,Yes,Yes,2022,3000000,UAH,17,Yes,No,,No,,No,,,,No,,,,,,,,,DO NOT NEED ASSISTANCE,,,,,,5,1 - Very Bad,,1 - Very Bad,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
4919511,483,2,0,1,3,0,1,0,No,No,No,,,,,,,0,0,Yes,Yes,2021,400000,UAH,,Yes,Yes,Less than 20 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,No,,,,,,,Getting credit,International organization,Trainings related to doing business or management,,No,,7,4,7,6,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4966602,6040,,,,,,,6920,Yes,No,Yes,57000,1500000,UAH,,1000000,UAH,0,0,Yes,Yes,2020,500000,UAH,24,Yes,,,,,,,,,,,No,,,,,,,Trainings related to doing business or management,International organization,Getting credit,,No,,6,5,8,6,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
4793910,71,1,1,0,1,1,0,5500,Yes,No,Yes,,1040000,UAH,,400000,UAH,0,0,Yes,Yes,,30000,UAH,,Yes,No,,No,,No,,No,,No,,Yes,No,No,No,No,Yes,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,4,9,3,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4790762,3793,1,4,0,1,4,0,0,No,No,No,,0,,,0,,1,8,Yes,Yes,2022,47000,UAH,,Yes,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,,,Yes,,8,3,8,8,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4910857,6099,1,2,1,1,2,1,4000,Yes,No,Yes,60000,1000000,UAH,,1500000,UAH,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,200000,7,3,7,3,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4855551,216,1,0,1,1,0,1,1000,,,,,60000,UAH,,120000,UAH,0,0,Yes,Yes,2021,500000,UAH,0,Yes,No,,No,,Yes,20 000 - 40 000 UAH,No,,,,No,,,,,,,Getting credit,,DO NOT NEED ASSISTANCE,,No,,5,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes
4848122,1589,2,0,1,2,0,1,4000,Yes,No,Yes,,20000,USD,,40000,USD,0,0,Yes,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,Yes,No,Yes,Yes,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Getting credit,Government,Yes,,8,4,8,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
4920773,6022,2,0,4,2,0,4,,Yes,No,Yes,100000,,,,,,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,,,No,,7,4,7,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4871790,301,1,1,3,1,1,3,5000,Yes,No,Yes,40000,400000,UAH,,800000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,NGO,DO NOT NEED ASSISTANCE,,No,,7,2,7,6,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
5020219,10939,0,0,7,0,0,7,4000,Yes,No,No,,93000,EURO,,,,0,0,Yes,Yes,2022,3700000,UAH,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,4,10 - Very Good,3,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No
4911089,5832,1,0,0,1,0,0,100,Yes,No,Yes,,0,,,2500000,UAH,0,0,No,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Yes,50000,5,3,7,5,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes
6304165,11505,3,1,0,3,1,1,4000,Yes,No,Yes,75000,1500000,UAH,,700000,UAH,0,0,Yes,No,,,,,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,No,,10 - Very Good,3,9,3,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes
4960862,10910,2,0,0,2,0,0,0,Yes,No,Yes,,0,,,0,,3,2,No,No,,,,,,Yes,,No,,Yes,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,2,8,3,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4893245,19,2,1,3,1,1,1,6000,Yes,No,Yes,80000,5000,USD,,2000000,UAH,0,0,Yes,Yes,2022,1600000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,Other assistance (SPECIFY),Government,No,,8,5,7,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes
4874872,357,0,0,908,0,0,339,10000,Yes,No,Yes,,25000000,UAH,,225000000,UAH,0,0,Yes,Yes,2022,1.00E+08,UAH,16,Yes,No,,,,No,,,,No,,No,,,,,,,,,,,No,,8,5,8,4,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4825626,1307,3,0,3,2,0,2,,Yes,No,Yes,120000,2500000,UAH,,5000000,UAH,0,0,Yes,Yes,2022,3000000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,No,,1 - Very Bad,1 - Very Bad,1 - Very Bad,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
6401681,5430,1,0,3,1,0,4,2200,Yes,No,Yes,,0,,,0,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,8,3,8,4,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4889939,237,6,0,15,5,0,12,5000,Yes,No,Yes,80000,350000,USD,,920000,EURO,0,0,Yes,Yes,2022,5000000,UAH,0,Yes,No,,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,,,,,No,,8,1 - Very Bad,8,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No
4905065,5093,2,0,2,2,0,1,3282,Yes,No,Yes,,2965200,UAH,,2706400,UAH,0,0,Yes,Yes,2022,400000,UAH,0,Yes,,,,,,,,,,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Getting credit,Banks,Yes,50000,7,5,7,6,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes
5017227,2624,1,0,0,1,0,0,5000,No,No,No,,1500,UAH,,3000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,10000,5,2,5,3,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
4861260,2329,4,0,2,4,0,1,7800,Yes,No,Yes,95000,20000,EURO,,300000,UAH,0,8,Yes,Yes,2022,300000,UAH,16,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,Yes,No,No,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,200000,10 - Very Good,5,10 - Very Good,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
4806924,4001,4,0,16,4,0,16,7000,Yes,No,Yes,100000,10000000,UAH,,10000000,UAH,0,0,Yes,Yes,2022,1000000,UAH,0,Yes,Yes,Less than 20 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,100000,10 - Very Good,5,10 - Very Good,5,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
4848606,4221,4,1,0,4,1,0,7000,Yes,No,Yes,120000,40000,UAH,,60000,UAH,2,4,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Trainings related to doing business or management,Other farmers,No,,8,3,7,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4847230,3890,1,1,2,1,1,2,5000,Yes,No,Yes,80000,2000000,UAH,,2000000,UAH,0,200,Yes,Yes,2021,900000,UAH,7,Yes,No,,No,,No,,No,,Yes,220000,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,200000,9,3,9,9,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6304067,11317,1,1,2,,,,5500,Yes,No,Yes,15000,500000,UAH,,500000,UAH,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,Yes,Yes,No,No,No,No,Rather agree,Getting credit,Government,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,Yes,300000,5,2,8,2,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No
4863355,305,2,0,85,2,0,85,7000,Yes,No,No,,1500000,EURO,,1500000,UAH,0,0,Yes,Yes,2021,,,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,Trainings related to doing business or management,Other farmers,No,,7,1 - Very Bad,7,1 - Very Bad,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
4756203,4047,3,3,0,3,3,0,0,Yes,No,No,,0,,,0,,1,0,No,No,,,,,,,,No,,No,,,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",,,,No,,5,,,3,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
4868184,4491,1,0,37,1,0,37,400,Yes,No,Yes,5000,40000000,UAH,,20000000,UAH,0,0,No,Yes,,50000,UAH,10,Yes,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,No,,Yes,Yes,Yes,No,No,No,Rather agree,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Trainings related to doing business or management,International organization,No,,8,3,8,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4795799,3071,3,3,0,3,3,0,5600,Yes,No,Yes,,1666000,UAH,,2160000,UAH,0,2,Yes,Yes,2020,1500000,UAH,0,Yes,No,,Yes,Less than 20 000 UAH,No,,Yes,Less than 20 000 UAH,No,,Yes,No,No,Yes,No,No,Rather agree,Getting credit,Banks,DO NOT NEED ASSISTANCE,,Yes,2000000,10 - Very Good,5,10 - Very Good,3,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
4991438,10647,1,0,0,1,0,0,11000,Yes,No,Yes,,70000,USD,,500000,UAH,0,0,Yes,Yes,2022,1500000,UAH,5,Yes,No,,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,No,,No,,,,,,,Getting credit,Banks,,,,,8,2,10 - Very Good,2,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4794454,557,1,1,3,2,1,3,2904,Yes,,,,1619000,UAH,,1291300,UAH,0,0,Yes,Yes,2022,500000,UAH,5,Yes,,,,,,,,,,,Yes,No,Yes,No,No,No,,Getting credit,Banks,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,,,6,7,7,5,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes
4991843,9480,1,0,20,1,0,20,2500,Yes,No,Yes,60000,0,,,500000,UAH,0,0,Yes,No,,,,,,,,,,,,,,No,,No,,,,,,,Getting credit,Government,DO NOT NEED ASSISTANCE,,Yes,,5,1 - Very Bad,7,4,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes
4793633,105,2,1,0,2,1,0,0,Yes,No,Yes,,40000,USD,,,,0,0,Yes,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,Getting credit,Government,Yes,,8,5,8,5,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes
4917358,84,1,1,9,1,1,9,7200,Yes,No,Yes,100000,7000000,UAH,,6000000,UAH,0,0,Yes,Yes,2018,1200000,UAH,18,Yes,No,,No,,No,,No,,No,,Yes,No,Yes,No,No,No,Rather agree,Getting credit,Government,Trainings related to doing business or management,International organization,Yes,500000,8,4,8,3,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4823431,2520,0,0,1,0,0,1,4000,Yes,No,Yes,70000,600000,UAH,,1500000,UAH,0,0,Yes,Yes,2021,1000000,UAH,0,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,DO NOT NEED ASSISTANCE,,Yes,100000,9,5,10 - Very Good,7,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
6386777,11579,0,0,6,0,0,7,2500,Yes,Yes,Yes,100000,,,,,,0,0,No,No,,,,,,,,,,,,,,,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Other farmers,Getting credit,Government,No,,8,6,9,5,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4952088,9649,1,0,9,1,0,10,2645,Yes,No,Yes,50000,1000000,UAH,,2500000,UAH,0,0,Yes,Yes,2022,5000000,UAH,0,Yes,Yes,40 000 - 60 000 UAH,No,,Yes,40 000 - 60 000 UAH,,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,No,,7,4,7,5,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
4762906,369,4,0,3,,,,2000,Yes,No,Yes,,3000000,UAH,,5000000,UAH,29,0,Yes,Yes,2022,,,7,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Banks,DO NOT NEED ASSISTANCE,,,,5,,5,2,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4856332,4406,3,0,6,3,0,13,6000,Yes,No,Yes,,3000000,UAH,,5000000,UAH,0,0,Yes,Yes,2021,200000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,Trainings related to doing business or management,International organization,No,,10 - Very Good,4,10 - Very Good,5,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4793222,4853,2,0,0,2,0,0,,No,No,No,,0,,,0,,5,4,No,No,,,,,,Yes,40 000 - 60 000 UAH,No,,Yes,More than 60 000 UAH,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,2000,10 - Very Good,1 - Very Bad,5,1 - Very Bad,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
4880853,4024,1,4,0,1,4,0,0,Yes,No,No,,0,,,15000,USD,0,5,No,Yes,2020,30000,UAH,,No,No,,No,,No,,No,,No,,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,Trainings related to doing business or management,International organization,No,,8,4,8,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
4885107,4619,2,2,0,2,2,0,1666,Yes,No,Yes,,6000,USD,,5000,USD,6,5,Yes,Yes,2022,17000,UAH,6,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,Trainings related to doing business or management,Other farmers,Yes,400000,8,5,8,4,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes
4944746,10058,2,0,1,2,0,1,3303,Yes,No,Yes,,,,,,,0,0,No,No,,,,,,Yes,20 000 - 40 000 UAH,No,,Yes,20 000 - 40 000 UAH,No,,Yes,200000,No,,,,,,,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",NGO,Trainings related to doing business or management,Other farmers,Yes,100000,8,5,8,4,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
4802778,4453,2,0,0,2,0,0,0,Yes,No,Yes,60000,0,,,0,,2,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Trainings related to doing business or management,International organization,Getting credit,Banks,No,,7,4,6,4,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes
4782642,1845,3,1,2,3,1,2,5000,Yes,No,Yes,40000,1000000,UAH,,7000000,UAH,0,0,Yes,Yes,2022,1000000,UAH,5,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,Government,Trainings related to doing business or management,Government,Yes,500000,7,2,7,3,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
4957746,2184,3,1,4,3,1,3,4500,Yes,No,Yes,50000,6000000,UAH,,5000000,UAH,140,27,Yes,Yes,2022,3000000,UAH,9,Yes,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",Government,No,,8,3,8,3,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No
4953763,11051,1,2,0,1,2,0,0,No,Yes,No,,200000,UAH,,100000,UAH,3,0,No,Yes,2017,20000,UAH,,Yes,No,,No,,No,,No,,No,,No,,,,,,,DO NOT NEED ASSISTANCE,,,,Yes,5000000,1 - Very Bad,1 - Very Bad,3,2,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No
4900303,2767,1,2,0,1,3,1,3000,Yes,No,Yes,40000,3000000,UAH,,7000000,UAH,0,0,No,No,,,,,,No,,No,,No,,No,,No,,No,,,,,,,Getting credit,International organization,"Advisories on agricultural issues (e.g. variety choice, fertilizer application, pest control etc.)",International organization,No,,10 - Very Good,2,10 - Very Good,2,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No
